,number_of_elements,range_atomic_mass,wtd_range_atomic_mass,wtd_mean_fie,wtd_entropy_fie,range_fie,wtd_range_fie,wtd_range_atomic_radius,mean_Density,mean_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,range_ThermalConductivity,wtd_range_Valence,critical_temp
140,4.0,141.2506,12.3377865443425,1003.89510703364,0.882647947505432,810.6,665.332415902141,20.8715596330275,5093.10725,7.8305,107.256645,95.3507787767584,6.77360768587578,399.97342,0.853211009174312,93.8
141,4.0,146.5006,12.912487675507,995.502496099844,0.892168538068767,810.6,654.316848673947,21.6848673946958,5255.60725,8.1055,107.256645,97.2840308580343,6.77360768587578,399.97342,0.829953198127925,92.7
142,4.0,148.93092,13.1627085759245,993.304563335956,0.899517374091778,810.6,648.064594807238,22.029897718332,5316.60725,9.5805,108.506645,98.5191464830842,7.43878255508962,399.97342,0.819826907946499,92.9
143,4.0,151.2596,12.912487675507,996.594539781591,0.894590233506951,810.6,653.2248049922,21.8408736349454,5384.35725,10.3055,108.256645,97.5960433385335,7.31972361760292,399.97342,0.829953198127925,92.4
144,4.0,152.93481,13.3010268774704,992.973517786561,0.905489336595799,810.6,643.724505928854,22.4505928853755,5447.85725,9.5305,108.756645,99.065356284585,7.55238461047956,399.97342,0.814229249011858,92.5
145,4.0,157.0546,13.1627085759245,995.586231313926,0.904485000098493,810.6,645.782926829268,22.3446105428796,4760.35725,7.2555,114.256645,100.328745224233,9.29475656886456,399.97342,0.819826907946499,87.0
146,4.0,158.9674,12.5121692307692,995.746153846154,0.87273452838423,810.6,667.592307692308,22.2307692307692,5578.10725,10.8305,108.506645,96.3220046153846,7.43878255508962,399.97342,0.846153846153846,89.5
147,4.0,121.3276,14.6028419811321,996.810691823899,0.906006613331963,810.6,645.332704402516,23.1132075471698,4235.85725,8.1805,108.756645,98.5203315723271,7.55238461047956,399.97342,0.820754716981132,93.4
148,4.0,128.2426,12.1655240121581,1001.0103343465,0.867530461775687,810.6,674.034650455927,22.7963525835866,4870.35725,7.1055,108.756645,95.2272274164134,7.55238461047956,399.97342,0.860182370820669,95.3
149,4.0,134.3606,12.2729417238749,1000.4760488177,0.871707341274412,810.6,670.941342486651,20.4424103737605,4956.10725,7.4555,107.756645,95.2852009000763,7.06248773046785,399.97342,0.8558352402746,93.5
150,4.0,122.90607,34.8331599285714,1011.54071428571,0.786865234305601,772.0,738.578571428571,46.8428571428571,4434.35725,6.9055,112.006645,61.34376,8.33981834610162,399.97342,1.1,37.1
151,4.0,122.90607,34.8331599285714,1011.54071428571,0.786865234305601,772.0,738.578571428571,46.8428571428571,4434.35725,6.9055,112.006645,61.34376,8.33981834610162,399.97342,1.1,33.0
152,5.0,121.3276,20.8399310778914,995.792525570417,0.948986212017171,810.6,681.187411487018,37.7828481510621,5170.2858,9.9844,105.205316,93.9927683713611,12.4244037881723,399.97342,1.02439024390244,65.0
153,5.0,121.3276,17.1880906298003,1012.98049155146,1.01193568720747,810.6,658.701996927803,30.3087557603687,4816.6858,8.0144,111.005316,78.6440906298003,13.1311731511324,399.97342,0.949308755760369,30.0
154,5.0,121.3276,20.2345859259259,996.526910953507,0.941421564886462,810.6,684.476241134752,37.6851851851852,5486.6858,8.8044,173.005316,99.1007159968479,16.9496591827207,429.97342,1.04389282899921,86.0
155,5.0,179.0846,20.6077232258064,989.621274193548,0.954639476752148,810.6,670.868241935484,39.4075806451613,7678.6858,10.5444,101.205316,98.461944516129,11.8227620432377,399.97342,0.984838709677419,81.0
156,5.0,121.3276,20.1676277517564,998.706869633099,0.959925153478103,810.6,679.285714285714,36.1381733021077,5168.6858,9.7844,107.005316,90.8166076502732,12.6609787210825,399.97342,0.967993754879001,36.0
157,5.0,121.3276,21.2665165408805,995.559889937107,0.933117101979629,810.6,686.208113207547,38.8776729559748,5170.2858,9.9844,105.205316,96.2643149371069,12.4244037881723,399.97342,1.03867924528302,71.0
158,5.0,121.3276,20.0006025089147,1000.56165891473,0.950559178198015,810.6,685.519348837209,35.4431782945736,4882.6858,9.1844,88.545316,87.9315117829457,7.58167954103552,399.97342,0.975813953488372,63.0
159,5.0,121.3276,20.4570907692308,1003.79227692308,0.926162182449902,810.6,697.944646153846,37.0510769230769,4963.4858,9.3044,102.805316,92.5469276923077,12.0779352534017,399.97342,1.04092307692308,57.0
160,5.0,121.3276,37.0410071225071,738.454601139601,1.42639958006822,810.6,253.455512820513,65.7068376068376,4963.4858,9.3044,102.805316,164.688544159544,12.0779352534017,399.97342,0.638888888888889,36.0
161,4.0,121.3276,14.3990813953488,1001.22403100775,0.895987109708696,810.6,654.650387596899,22.7906976744186,4235.85725,8.1805,108.756645,97.1460001550387,7.55238461047956,399.97342,0.837209302325582,88.0
162,5.0,130.386,21.9885910339257,986.56063812601,0.948495763040141,810.6,672.398651050081,38.6041195476575,3495.6858,7.1444,104.005316,97.3041285945073,12.2560652385245,399.97342,1.02156704361874,62.0
163,5.0,130.386,21.9494571202532,988.91375,0.945410808912854,810.6,677.740443037975,38.0954113924051,3495.6858,7.1444,104.005316,94.4149863924051,12.2560652385245,399.97342,1.02911392405063,33.0
164,5.0,121.3276,20.4828653846154,1003.78576923077,0.925142504376225,810.6,698.295,37.1230769230769,4963.4858,9.3044,102.805316,92.6950815384615,12.0779352534017,399.97342,1.04230769230769,50.0
165,5.0,121.3276,20.4828653846154,1003.78576923077,0.925142504376225,810.6,698.295,37.1230769230769,4963.4858,9.3044,102.805316,92.6950815384615,12.0779352534017,399.97342,1.04230769230769,57.0
166,5.0,121.3276,19.8385,1003.94846153846,0.947212158040719,810.6,689.536153846154,35.3230769230769,4963.4858,9.3044,102.805316,88.9912353846154,12.0779352534017,399.97342,1.00769230769231,4.0
167,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,91.0
168,5.0,121.3276,20.9339211538462,1003.67188461538,0.904103291487786,810.6,704.426192307692,38.3830769230769,4963.4858,9.3044,102.805316,95.2877738461539,12.0779352534017,399.97342,1.06653846153846,74.0
169,5.0,121.3276,20.9339211538462,1003.67188461538,0.904103291487786,810.6,704.426192307692,38.3830769230769,4963.4858,9.3044,102.805316,95.2877738461539,12.0779352534017,399.97342,1.06653846153846,59.0
170,5.0,121.3276,20.676175,1003.73696153846,0.916980771780412,810.6,700.922653846154,37.6630769230769,4963.4858,9.3044,102.805316,93.8062353846154,12.0779352534017,399.97342,1.05269230769231,61.0
171,5.0,121.3276,33.0965261801917,837.635782747604,1.52713901305236,1177.5,206.977635782748,60.2364217252396,3389.025,6.5964,87.010856,160.134112779553,2.46015931862254,399.97342,0.661341853035144,90.5
172,5.0,121.3276,18.2594097350844,1056.60356472796,1.27412295516773,1177.5,513.053846153846,32.7729831144465,3389.025,6.5964,87.010856,94.0485213133208,2.46015931862254,399.97342,0.727954971857411,90.3
173,5.0,121.3276,38.6923443799604,747.152561562412,1.35741991143919,1177.5,300.611378431928,71.2182281347297,3389.025,6.5964,87.010856,177.332070223606,2.46015931862254,399.97342,0.839796207189358,93.4
174,5.0,121.3276,38.6923443799604,747.152561562412,1.35741991143919,1177.5,300.611378431928,71.2182281347297,3389.025,6.5964,87.010856,177.332070223606,2.46015931862254,399.97342,0.839796207189358,92.2
175,5.0,121.3276,37.8952216988137,760.041870202373,1.418323788958,1177.5,273.24494068388,69.6538729937195,3389.025,6.5964,87.010856,174.882226168876,2.46015931862254,399.97342,0.814375436147941,91.6
176,5.0,121.3276,39.1034814066135,740.504561003421,1.30820005566338,1177.5,314.726339794755,72.0250855188141,3389.025,6.5964,87.010856,178.595641847206,2.46015931862254,399.97342,0.85290763968073,90.8
177,5.0,121.3276,38.9630389157401,742.775486989905,1.32762715726479,1177.5,309.904734821555,71.7494667993744,3389.025,6.5964,87.010856,178.164011673539,2.46015931862254,399.97342,0.848428835489833,92.1
178,5.0,121.3276,38.8232737361702,745.035460992908,1.34393233736147,1177.5,305.106382978723,71.4751773049645,3389.025,6.5964,87.010856,177.734463120567,2.46015931862254,399.97342,0.843971631205674,92.5
179,4.0,121.3276,36.9506571428571,738.357142857143,1.28243898817756,810.6,231.371428571429,65.4285714285714,4235.85725,8.1805,108.756645,179.003797142857,7.55238461047956,399.97342,0.571428571428571,86.0
180,4.0,141.2506,36.9506571428571,735.328571428571,1.27889282458992,810.6,234.4,65.4285714285714,5093.10725,7.8305,107.256645,178.146654285714,6.77360768587578,399.97342,0.571428571428571,87.0
181,4.0,151.2596,36.9506571428571,733.442857142857,1.27660452801155,810.6,236.285714285714,65.4285714285714,5384.35725,10.3055,108.256645,178.718082857143,7.31972361760292,399.97342,0.571428571428571,90.0
182,4.0,146.5006,36.9506571428571,731.442857142857,1.2741078571638,810.6,238.285714285714,65.4285714285714,5255.60725,8.1055,107.256645,178.146654285714,6.77360768587578,399.97342,0.571428571428571,92.0
183,4.0,148.93092,36.9506571428571,732.442857142857,1.27536529008949,810.6,237.285714285714,65.4285714285714,5316.60725,9.5805,108.506645,178.86094,7.43878255508962,399.97342,0.571428571428571,90.0
184,4.0,121.3276,36.9506571428571,738.357142857143,1.28243898817756,810.6,231.371428571429,65.4285714285714,4235.85725,8.1805,108.756645,179.003797142857,7.55238461047956,399.97342,0.571428571428571,92.0
185,4.0,122.90607,34.8331599285714,1011.54071428571,0.786865234305601,772.0,738.578571428571,46.8428571428571,4434.35725,6.9055,112.006645,61.34376,8.33981834610162,399.97342,1.1,34.0
186,5.0,122.90607,36.6688075,1011.53442857143,0.790135239834913,772.0,749.817,51.4292857142857,5329.0858,8.9644,107.805316,61.1230457142857,13.4503489422866,399.97342,1.14142857142857,30.5
187,5.0,122.90607,36.6268836428571,1011.52814285714,0.792681957786585,772.0,749.291142857143,51.3228571428571,5329.0858,8.9644,107.805316,60.9023314285714,13.4503489422866,399.97342,1.14,30.5
188,5.0,122.90607,36.5430359285714,1011.51557142857,0.79704681066512,772.0,748.239428571428,51.11,5329.0858,8.9644,107.805316,60.4609028571428,13.4503489422866,399.97342,1.13714285714286,23.0
189,5.0,122.90607,63.803579375,785.30525,1.19740827116267,772.0,322.7535,89.07,5329.0858,8.9644,107.805316,105.014145,13.4503489422866,399.97342,1.3725,24.0
190,5.0,188.3839,43.6408,711.911111111111,1.51468150192111,810.6,192.5,43.0,5174.2858,6.8124,132.805316,190.002953333333,17.7474131712332,399.97342,0.444444444444444,110.0
191,5.0,188.3839,39.27672,690.97,1.56433975448912,810.6,123.0,45.8,5174.2858,6.8124,132.805316,172.802658,17.7474131712332,399.97342,0.4,110.0
192,4.0,121.3276,36.9506571428571,738.357142857143,1.28243898817756,810.6,231.371428571429,65.4285714285714,4235.85725,8.1805,108.756645,179.003797142857,7.55238461047956,399.97342,0.571428571428571,93.5
193,5.0,121.3276,38.2105642857143,736.488571428571,1.36187490596372,810.6,289.225714285714,68.5142857142857,4290.0858,10.2844,91.405316,170.903797142857,9.35301896689231,399.97342,0.728571428571429,94.0
194,5.0,121.3276,37.1848428571429,734.62,1.41397721053037,810.6,259.165714285714,65.4285714285714,4290.0858,10.2844,91.405316,162.803797142857,9.35301896689231,399.97342,0.6,92.5
195,5.0,121.3276,36.9506571428571,732.751428571429,1.45507516773579,810.6,229.105714285714,65.4285714285714,4290.0858,10.2844,91.405316,154.703797142857,9.35301896689231,399.97342,0.471428571428571,92.5
196,5.0,121.3276,36.9506571428571,730.882857142857,1.48855089038947,810.6,199.045714285714,65.4285714285714,4290.0858,10.2844,91.405316,146.603797142857,9.35301896689231,399.97342,0.4,93.5
197,5.0,121.3276,36.9506571428571,729.014285714286,1.51594974509812,810.6,168.985714285714,65.4285714285714,4290.0858,10.2844,91.405316,138.503797142857,9.35301896689231,399.97342,0.357142857142857,88.0
198,5.0,121.3276,36.9506571428571,727.145714285714,1.53812799958854,810.6,138.925714285714,65.4285714285714,4290.0858,10.2844,91.405316,130.403797142857,9.35301896689231,399.97342,0.314285714285714,83.5
199,5.0,192.981,32.1635,774.066666666667,1.52204280993067,764.1,156.833333333333,40.3333333333333,4584.2858,8.1524,128.605316,173.837763333333,14.2876432915522,399.97342,0.5,110.0
200,5.0,192.981,50.245175,738.0475,1.57685969312247,764.1,97.84,43.275,4584.2858,8.1524,128.605316,139.8783225,14.2876432915522,399.97342,1.0,75.0
201,5.0,192.981,27.3538111111111,704.638888888889,1.41133260466171,764.1,258.161111111111,61.7777777777778,4584.2858,8.1524,128.605316,228.945921111111,14.2876432915522,399.97342,0.777777777777778,104.0
202,5.0,192.981,32.1635,774.066666666667,1.52204280993067,764.1,156.833333333333,40.3333333333333,4584.2858,8.1524,128.605316,173.837763333333,14.2876432915522,399.97342,0.5,106.0
203,5.0,122.90607,36.7396574820144,1014.03669064748,0.79410236745363,772.0,752.48273381295,51.3956834532374,4975.4858,6.9944,113.605316,57.9001899280576,14.2154797860363,399.97342,1.14388489208633,15.0
204,4.0,121.3276,14.2883192307692,1003.62307692308,0.890516212329374,810.6,659.715384615385,22.6153846153846,4235.85725,8.1805,108.756645,96.3989276923077,7.55238461047956,399.97342,0.846153846153846,91.5
205,5.0,121.3276,20.7252829683594,998.9502265625,0.93836707882989,810.6,688.1673515625,37.643125,5168.6858,9.7844,107.005316,94.178183125,12.6609787210825,399.97342,1.0128125,54.0
206,5.0,121.3276,19.9804678136739,1008.87232156273,0.910046169516714,810.6,710.67350864012,35.7870773854245,4826.6858,10.6444,105.805316,89.7077410969196,12.5052635681251,399.97342,1.00946656649136,62.0
207,4.0,121.3276,14.5799175824176,997.307221350079,0.904882284756709,810.6,646.381004709576,23.0769230769231,4235.85725,8.1805,108.756645,98.3657102982732,7.55238461047956,399.97342,0.822605965463108,91.0
208,5.0,121.3276,21.1552281515855,1001.9694508894,0.901375347670861,810.6,702.598685228152,38.892498066512,4963.4858,9.3044,102.805316,96.4241453518948,12.0779352534017,399.97342,1.06728538283063,91.8
209,5.0,121.3276,21.0419311145511,1001.76137770898,0.909794654143304,810.6,700.363544891641,38.5603715170279,4963.4858,9.3044,102.805316,95.7534004334366,12.0779352534017,399.97342,1.05959752321981,91.8
210,5.0,121.3276,20.8258126934985,1001.81594427245,0.920586255009469,810.6,697.425851393189,37.9566563467492,4963.4858,9.3044,102.805316,94.511140371517,12.0779352534017,399.97342,1.04798761609907,76.0
211,5.0,121.3276,20.3778035576179,1002.16573859242,0.937359463607864,810.6,692.031167826759,36.7208043310131,4963.4858,9.3044,102.805316,91.9554678576953,12.0779352534017,399.97342,1.02552204176334,49.0
212,5.0,121.3276,19.4089230769231,1004.05692307692,0.958997462053707,810.6,683.696923076923,34.1230769230769,4963.4858,9.3044,102.805316,86.5220046153846,12.0779352534017,399.97342,0.984615384615385,31.0
213,5.0,121.3276,21.1372716991493,1001.29876256767,0.905680433884498,810.6,701.540835266821,38.677494199536,3928.6858,8.6844,134.005316,96.282614029389,15.0203776250529,399.97342,1.06032482598608,91.0
214,5.0,121.3276,21.0329347362722,1000.64988399072,0.913896221574683,810.6,699.308816705336,38.2211910286156,3928.6858,8.6844,134.005316,95.6445629853055,15.0203776250529,399.97342,1.04872389791183,92.0
215,5.0,121.3276,20.8565214779241,998.866072811774,0.928287962227001,810.6,693.886986831913,37.3663826491092,3928.6858,8.6844,134.005316,94.5146140821069,15.0203776250529,399.97342,1.02401239349342,85.0
216,5.0,121.3276,20.5203647744419,999.509545804465,0.934244334905438,810.6,693.257043879908,36.2278675904542,3928.6858,8.6844,134.005316,92.6624937798306,15.0203776250529,399.97342,1.00692840646651,73.0
217,5.0,121.3276,20.2970295815385,998.46,0.942574041135132,810.6,689.293846153846,35.2923076923077,3928.6858,8.6844,134.005316,91.3220046153846,15.0203776250529,399.97342,0.984615384615385,42.0
218,5.0,121.3276,20.884588966589,1000.42867132867,0.922718959010297,810.6,695.211888111888,38.1585081585082,5170.2858,9.9844,105.205316,94.9714533488734,12.4244037881723,399.97342,1.05205905205905,55.0
219,5.0,121.3276,20.5082152886115,999.140561622465,0.942660697420211,810.6,687.059438377535,37.1450858034321,5170.2858,9.9844,105.205316,92.9314567550702,12.4244037881723,399.97342,1.03276131045242,45.0
220,5.0,121.3276,21.1996384573643,1001.24434108527,0.903036016116409,810.6,701.180465116279,38.9891472868217,5168.6858,9.7844,107.005316,96.680883875969,12.6609787210825,399.97342,1.06356589147287,93.4
221,5.0,121.3276,21.0299798955108,1001.75750773994,0.909775636665984,810.6,700.367414860681,38.5758513931889,5168.6858,9.7844,107.005316,95.8346697832818,12.6609787210825,399.97342,1.05572755417957,94.3
222,5.0,121.3276,20.9641716458658,999.380031201248,0.926340278864007,810.6,692.63120124805,38.2839313572543,5168.6858,9.7844,107.005316,95.411955975039,12.6609787210825,399.97342,1.03276131045242,73.0
223,5.0,121.3276,20.4884926734217,999.726656274357,0.943260300810359,810.6,687.206001558846,37.0693686671863,5168.6858,9.7844,107.005316,92.9993407170694,12.6609787210825,399.97342,1.00233826968044,53.0
224,5.0,121.3276,19.9514007375776,1001.0448757764,0.954400361767508,810.6,683.749844720497,35.7453416149068,5168.6858,9.7844,107.005316,90.309229068323,12.6609787210825,399.97342,0.975155279503106,22.0
225,5.0,121.3276,19.8185026985351,1002.70370084811,0.947372857161072,810.6,688.623515805705,35.5666923670008,5170.2858,9.9844,105.205316,89.4745769159599,12.4244037881723,399.97342,1.02852737085582,40.0
226,5.0,121.3276,20.9302107728337,1000.2881342701,0.931661522780929,810.6,690.993832943013,38.391881342701,4816.6858,8.0144,111.005316,95.6425456518345,13.1311731511324,399.97342,1.04761904761905,55.0
227,5.0,121.3276,20.4517591868647,1001.05621579359,0.953502935999289,810.6,682.938936669273,37.3416731821736,4816.6858,8.0144,111.005316,93.6028520875684,13.1311731511324,399.97342,1.03049257232213,45.0
228,5.0,121.3276,20.0188383045526,1001.09372056515,0.973335020739435,810.6,673.355886970173,36.3736263736264,4816.6858,8.0144,111.005316,91.7723037048666,13.1311731511324,399.97342,1.01098901098901,45.0
229,4.0,121.3276,14.4551089494163,1000.01050583658,0.898747976577568,810.6,652.088326848249,22.8793774319066,4235.85725,8.1805,108.756645,97.5238967315175,7.55238461047956,399.97342,0.832684824902724,92.0
230,4.0,141.2506,36.9506571428571,735.328571428571,1.27889282458992,810.6,234.4,65.4285714285714,5093.10725,7.8305,107.256645,178.146654285714,6.77360768587578,399.97342,0.571428571428571,96.4
231,5.0,141.2506,33.0270285714286,736.657142857143,1.34696304983174,810.6,303.6,58.8,4600.4858,7.8644,92.805316,178.632368571429,9.40740065011398,399.97342,0.8,94.7
232,5.0,141.2506,29.1034,737.985714285714,1.38315998834326,810.6,287.914285714286,55.2857142857143,4600.4858,7.8644,92.805316,179.118082857143,9.40740065011398,399.97342,0.742857142857143,92.4
